timeobs	terr1	terr2	flux	ferr1	ferr2
135132.750	14.944	-15.313	7.60588794e-10	3.609200112e-11	-3.609221847e-11
135163.140	13.423	-15.446	7.9415826e-10	3.784367307e-11	-3.784389525e-11
135192.383	15.714	-15.819	7.30203747e-10	3.462938535e-11	-3.462959304e-11
135224.498	15.125	-16.401	7.28024934e-10	3.465057939e-11	-3.465078225e-11
135253.993	13.697	-14.371	8.20379364e-10	3.89058915e-11	-3.890612334e-11
135281.898	14.249	-14.208	8.10439707e-10	3.836554008e-11	-3.836577192e-11
135311.810	14.991	-15.663	7.49933814e-10	3.562910358e-11	-3.56293161e-11
135343.055	16.228	-16.253	7.07371854e-10	3.362716518e-11	-3.362736321e-11
135374.641	15.008	-15.358	7.61674095e-10	3.601392417e-11	-3.601414152e-11
135404.994	16.099	-15.345	7.3842489e-10	3.525142173e-11	-3.525162942e-11
135436.922	15.784	-15.829	7.33885656e-10	3.486665427e-11	-3.486686196e-11
135467.099	14.200	-14.392	8.05308315e-10	3.819116259e-11	-3.81913896e-11
135497.483	14.938	-16.184	7.40007681e-10	3.509432115e-11	-3.509452884e-11
135526.375	13.987	-13.954	8.24569389e-10	3.922206813e-11	-3.92223048e-11
135554.649	13.656	-14.287	8.29427403e-10	3.933500319e-11	-3.933523503e-11
135589.965	22.628	-21.66	9.28020744e-10	3.296109369e-11	-3.296144628e-11
139011.956	10.018	-10.522	1.128029112e-09	5.35599666e-11	-5.35602081e-11
139033.630	11.325	-11.656	1.008974442e-09	4.787853903e-11	-4.787881434e-11
139055.131	10.255	-10.176	1.135917468e-09	5.38378365e-11	-5.38381263e-11
139076.010	11.282	-10.624	1.071254877e-09	5.08643919e-11	-5.08646817e-11
139099.073	12.190	-11.78	9.67393455e-10	4.590537294e-11	-4.590562893e-11
139121.542	10.663	-10.279	1.112470716e-09	5.26633254e-11	-5.26636152e-11
139142.920	10.745	-10.714	1.090453644e-09	5.17448526e-11	-5.17451424e-11
139164.681	10.759	-11.016	1.063220172e-09	5.05434384e-11	-5.05436799e-11
139186.657	11.438	-11.218	1.0242015e-09	4.86336564e-11	-4.86339462e-11
139208.871	10.830	-10.776	1.073867424e-09	5.09272785e-11	-5.09275683e-11
139231.315	11.851	-11.614	9.85617528e-10	4.691068914e-11	-4.69109403e-11
139254.508	10.217	-11.342	1.077888399e-09	5.10262452e-11	-5.10264867e-11
139276.499	12.232	-11.774	9.65998068e-10	4.583914398e-11	-4.583939514e-11
139299.878	11.560	-11.147	1.021260513e-09	4.84614669e-11	-4.84617567e-11
139322.979	11.310	-11.541	1.016983065e-09	4.814303949e-11	-4.814330031e-11
139346.762	13.907	-12.472	8.8050417e-10	4.17071949e-11	-4.170742191e-11
139373.402	13.889	-12.733	8.72440968e-10	4.132527231e-11	-4.132549449e-11
139401.694	13.386	-14.402	8.36754513e-10	3.958749627e-11	-3.958771362e-11
139428.239	13.591	-13.16	8.67787746e-10	4.112949309e-11	-4.112971527e-11
139454.580	13.051	-12.75	8.98779924e-10	4.264945545e-11	-4.264968246e-11
139480.688	12.938	-13.057	8.94005469e-10	4.232138736e-11	-4.232161437e-11
139507.030	13.888	-13.404	8.50605504e-10	4.031511162e-11	-4.03153338e-11
139533.205	11.256	-12.287	9.8552286e-10	4.673762541e-11	-4.673787657e-11
139555.494	11.174	-11.033	1.045933602e-09	4.95431937e-11	-4.95434352e-11
139577.906	10.220	-11.238	1.079556198e-09	5.12892387e-11	-5.12895285e-11
139596.999	8.191	-8.873	1.358296464e-09	6.44933478e-11	-6.44937342e-11
139613.945	8.753	-8.756	1.325904069e-09	6.28422606e-11	-6.28425987e-11
139630.313	8.193	-7.615	1.47014574e-09	6.95953251e-11	-6.95957115e-11
139645.517	6.987	-7.011	1.661050041e-09	7.8585549e-11	-7.85859837e-11
139659.689	7.188	-7.185	1.618542177e-09	7.65286935e-11	-7.65291282e-11
139673.959	7.089	-7.082	1.64256225e-09	7.76180034e-11	-7.76184381e-11
139687.306	6.596	-6.258	1.80889779e-09	8.5580355e-11	-8.55807897e-11
139701.159	7.069	-7.257	1.618746003e-09	7.68137601e-11	-7.68141465e-11
139715.263	6.835	-7.035	1.677274494e-09	7.9305702e-11	-7.93061367e-11
139729.068	7.338	-6.97	1.625977479e-09	7.68802692e-11	-7.68806556e-11
139743.994	7.145	-7.588	1.57903326e-09	7.46605944e-11	-7.46610291e-11
139759.149	7.883	-8.01	1.459892616e-09	6.9234186e-11	-6.92345724e-11
139775.317	8.385	-8.286	1.396191195e-09	6.59759163e-11	-6.59763027e-11
139791.280	7.507	-7.578	1.541345736e-09	7.29222291e-11	-7.29226155e-11
139808.078	8.228	-9.291	1.318016196e-09	6.28445307e-11	-6.28448688e-11
139823.965	7.666	-7.659	1.516377051e-09	7.17838947e-11	-7.17842811e-11
139839.807	8.006	-8.175	1.438486539e-09	6.79745703e-11	-6.79749567e-11
139856.345	9.083	-8.532	1.31857068e-09	6.24572613e-11	-6.24575994e-11
139874.349	8.229	-8.922	1.349923659e-09	6.41727807e-11	-6.41731188e-11
139891.990	9.176	-9.412	1.270210305e-09	6.00227964e-11	-6.00231345e-11
139911.051	9.328	-9.884	1.208920986e-09	5.72634657e-11	-5.72637555e-11
139929.071	9.240	-8.691	1.306131498e-09	6.20537631e-11	-6.20541012e-11
139946.811	8.366	-8.5	1.37354574e-09	6.55316529e-11	-6.5531991e-11
139963.516	7.906	-8.339	1.431210627e-09	6.77116734e-11	-6.77120115e-11
139978.971	8.024	-7.549	1.492323651e-09	7.06452222e-11	-7.06456086e-11
139994.810	8.441	-7.815	1.430344125e-09	6.76706667e-11	-6.76710048e-11
140012.321	8.494	-9.07	1.353508002e-09	6.40737657e-11	-6.40741038e-11
140034.621	12.973	-13.806	1.586318832e-09	5.56308774e-11	-5.56314087e-11
140632.354	8.704	-8.91	1.332298023e-09	6.31110984e-11	-6.31350552e-11
140650.032	9.200	-8.974	1.294472844e-09	6.13940334e-11	-6.14388075e-11
140667.925	7.932	-8.694	1.423477797e-09	6.72484281e-11	-6.73262877e-11
140684.890	8.686	-9.032	1.344684558e-09	6.38383515e-11	-6.39195921e-11
140701.508	8.323	-7.933	1.466115105e-09	6.94166151e-11	-6.95033619e-11
140717.192	7.219	-7.361	1.631705859e-09	7.74059181e-11	-7.74874485e-11
140731.503	6.256	-7.091	1.78902717e-09	8.45151468e-11	-8.46103461e-11
140744.730	7.174	-6.972	1.671268872e-09	7.89394914e-11	-7.90137768e-11
140758.373	6.668	-6.469	1.788754758e-09	8.50265472e-11	-8.51033442e-11
140772.632	7.027	-7.591	1.617586803e-09	7.64088612e-11	-7.64869623e-11
140786.772	7.176	-7.114	1.65376785e-09	7.81556307e-11	-7.82307855e-11
140801.290	6.852	-7.342	1.661521932e-09	7.88255517e-11	-7.89141822e-11
140815.709	7.899	-7.566	1.524524778e-09	7.22424066e-11	-7.23161124e-11
140830.797	7.299	-7.189	1.628571189e-09	7.71315741e-11	-7.72097718e-11
140846.023	8.212	-7.928	1.459439562e-09	6.92327853e-11	-6.93045108e-11
140861.930	8.056	-7.694	1.49591379e-09	7.09197594e-11	-7.09863651e-11
140877.758	7.902	-7.772	1.505246316e-09	7.13659548e-11	-7.14372456e-11
140892.126	6.395	-6.466	1.831838841e-09	8.68473123e-11	-8.69310162e-11
140905.806	7.733	-7.284	1.566127983e-09	7.44101589e-11	-7.44844443e-11
140920.499	6.889	-6.959	1.701474726e-09	8.06694525e-11	-8.07505482e-11
140934.282	6.501	-6.894	1.761691785e-09	8.33878731e-11	-8.34673266e-11
140948.084	7.141	-7.302	1.631558544e-09	7.73554929e-11	-7.74342702e-11
140962.410	6.827	-7.184	1.682928975e-09	7.9747164e-11	-7.98266658e-11
140976.356	7.070	-7.12	1.659842058e-09	7.87359069e-11	-7.88133801e-11
140991.103	7.318	-7.677	1.570075059e-09	7.45167087e-11	-7.4589207e-11
141005.142	7.233	-6.721	1.689915087e-09	8.00783571e-11	-8.01583902e-11
141019.781	7.106	-7.406	1.626147495e-09	7.69753719e-11	-7.70528934e-11
141033.389	6.420	-6.502	1.82530047e-09	8.644734e-11	-8.65332174e-11
141046.522	6.528	-6.714	1.779932763e-09	8.43389484e-11	-8.44169046e-11
141060.725	6.891	-7.675	1.617284928e-09	7.66738833e-11	-7.67459952e-11
141075.530	7.344	-7.914	1.54789908e-09	7.31906322e-11	-7.32605706e-11
141088.981	5.630	-6.107	2.009423934e-09	9.51615294e-11	-9.52482762e-11
141100.765	6.276	-6.154	1.896357498e-09	8.98565955e-11	-8.99411205e-11
141112.241	5.211	-5.199	2.263604133e-09	1.073145822e-10	-1.074147564e-10
141123.539	5.972	-6.087	1.956916521e-09	9.26306094e-11	-9.27214134e-11
141136.519	6.571	-7.009	1.733566212e-09	8.22795813e-11	-8.23637682e-11
141149.626	6.082	-6.536	1.871144415e-09	8.85225495e-11	-8.86080405e-11
141161.931	6.698	-6.223	1.827177891e-09	8.64407229e-11	-8.65218186e-11
141175.578	7.133	-6.949	1.672105428e-09	7.93141062e-11	-7.93875705e-11
141190.180	7.458	-7.468	1.579670337e-09	7.48114353e-11	-7.48823397e-11
141205.161	7.550	-7.523	1.5646302e-09	7.41006525e-11	-7.41727644e-11
141220.909	7.853	-8.198	1.462844712e-09	6.96106845e-11	-6.96759861e-11
141236.281	7.278	-7.519	1.594182072e-09	7.55003865e-11	-7.55739474e-11
141251.401	7.640	-7.842	1.521780855e-09	7.21451787e-11	-7.22117844e-11
141267.518	8.531	-8.477	1.390743921e-09	6.57186705e-11	-6.57781278e-11
141284.177	8.614	-8.128	1.402046121e-09	6.67515177e-11	-6.68119893e-11
141301.680	8.861	-8.889	1.327028976e-09	6.29104119e-11	-6.29659086e-11
141319.192	8.187	-8.651	1.401083985e-09	6.63155619e-11	-6.63742947e-11
141336.649	8.528	-9.271	1.322173377e-09	6.27472545e-11	-6.28031376e-11
141353.431	8.585	-8.254	1.404237492e-09	6.63630408e-11	-6.64268934e-11
141378.143	15.857	-16.127	1.309043022e-09	4.65085047e-11	-4.658469795e-11
144717.110	13.792	-12.436	9.36385821e-10	4.563629364e-11	-4.653450459e-11
144745.939	15.121	-15.037	8.50628688e-10	4.415571993e-11	-4.815049701e-11
144775.937	14.036	-14.877	8.95744269e-10	4.655066577e-11	-5.0683605e-11
144804.207	15.260	-14.234	8.49698913e-10	4.309068078e-11	-4.57254651e-11
144834.163	15.005	-14.695	8.39023164e-10	4.209915906e-11	-4.411292613e-11
144863.065	14.224	-13.897	8.85176229e-10	4.427386173e-11	-4.619982423e-11
144891.079	14.179	-13.79	8.92262805e-10	4.497447255e-11	-4.734123534e-11
144919.472	14.491	-14.213	8.83312815e-10	4.42198092e-11	-4.642986747e-11
144948.803	14.681	-14.84	8.43738693e-10	4.241381424e-11	-4.443297159e-11
144978.120	15.103	-14.636	8.39823978e-10	4.239731013e-11	-4.475961966e-11
145008.279	15.940	-15.057	8.049195e-10	4.042578624e-11	-4.242900459e-11
145039.434	15.659	-15.215	8.07664872e-10	4.048287201e-11	-4.24200546e-11
145070.108	15.258	-15.015	8.28828966e-10	4.193653296e-11	-4.428335268e-11
145100.087	15.747	-14.721	8.24940816e-10	4.119204642e-11	-4.307987607e-11
145131.822	16.255	-15.988	7.75662741e-10	3.913199829e-11	-4.128095706e-11
145164.549	16.553	-16.471	7.58287299e-10	3.838808169e-11	-4.063200792e-11
145198.209	16.358	-17.108	7.53643737e-10	3.813622134e-11	-4.032204267e-11
145230.638	17.416	-16.071	7.54924653e-10	3.807046089e-11	-4.007255868e-11
145264.745	15.751	-16.692	7.67237772e-10	3.864447258e-11	-4.062106314e-11
145295.271	14.935	-14.775	8.37233166e-10	4.189345419e-11	-4.376269317e-11
145326.418	15.508	-16.212	7.86392586e-10	3.942452724e-11	-4.131814806e-11
145357.910	15.004	-15.985	8.08039197e-10	4.038075615e-11	-4.229082795e-11
145387.462	15.511	-14.547	8.30780286e-10	4.15543254e-11	-4.348772127e-11
145417.165	12.809	-14.192	9.23348202e-10	4.616241105e-11	-4.825742838e-11
145442.931	12.623	-12.956	9.77396385e-10	4.88764122e-11	-5.11964544e-11
145467.278	11.251	-11.725	1.082653194e-09	5.40837801e-11	-5.64229008e-11
145490.000	10.647	-11.471	1.128617406e-09	5.6248731e-11	-5.86988934e-11
145510.525	10.053	-9.879	1.27576722e-09	6.40281222e-11	-6.72673617e-11
145530.829	10.419	-10.25	1.206022986e-09	6.01833456e-11	-6.28928307e-11
145551.101	8.689	-9.853	1.344751695e-09	6.72958587e-11	-7.03860927e-11
145569.005	8.983	-9.214	1.365267603e-09	6.79038108e-11	-7.0659519e-11
145587.334	9.318	-9.346	1.330309512e-09	6.65035455e-11	-6.93969087e-11
145607.227	10.912	-10.575	1.156476846e-09	5.79064353e-11	-6.05680551e-11
145627.980	10.169	-9.841	1.244455296e-09	6.2253387e-11	-6.5049474e-11
145650.172	12.068	-12.023	1.04745312e-09	5.22817071e-11	-5.45877423e-11
145673.344	10.784	-11.105	1.139141976e-09	5.67948591e-11	-5.92928385e-11
145694.302	10.701	-10.174	1.191028251e-09	5.96428686e-11	-6.2248074e-11
145714.696	9.429	-9.693	1.302487263e-09	6.49724355e-11	-6.7752342e-11
145733.334	9.840	-9.209	1.31459076e-09	6.56684868e-11	-6.87034173e-11
145751.837	8.466	-8.663	1.453645011e-09	7.21509747e-11	-7.49518434e-11
145769.344	8.475	-9.041	1.423229052e-09	7.09821147e-11	-7.40447211e-11
145785.963	7.892	-8.145	1.554678951e-09	7.73069514e-11	-8.03376315e-11
145801.306	7.020	-7.45	1.715928984e-09	8.58003615e-11	-8.95541409e-11
145814.334	5.738	-6.009	2.115539517e-09	1.05237972e-10	-1.094665404e-10
145825.580	5.474	-5.507	2.266470255e-09	1.128508248e-10	-1.176377412e-10
145836.148	5.107	-5.095	2.44101438e-09	1.2113157e-10	-1.258723599e-10
145845.905	4.991	-4.65	2.591944152e-09	1.284639447e-10	-1.333907379e-10
145856.242	5.608	-5.346	2.283487311e-09	1.146921174e-10	-1.206654267e-10
145866.593	4.932	-4.743	2.585324637e-09	1.288038318e-10	-1.345103802e-10
145876.424	4.927	-4.899	2.550262701e-09	1.275351357e-10	-1.337500416e-10
145886.485	5.546	-5.134	2.334267033e-09	1.164482088e-10	-1.215767994e-10
145897.700	5.707	-5.668	2.184328377e-09	1.082900007e-10	-1.124750025e-10
145908.767	5.243	-5.36	2.346875748e-09	1.163592885e-10	-1.208664513e-10
145921.521	7.388	-7.51	2.171346303e-09	9.61973229e-11	-1.012925865e-10
150533.941	22.332	-24.854	6.02956431e-10	4.044528978e-11	-4.213751409e-11
150579.603	24.303	-23.33	5.41645377e-10	2.87999859e-11	-2.879562924e-11
150629.883	23.353	-25.977	5.46416451e-10	3.14779311e-11	-3.198498933e-11
150671.667	19.577	-18.431	4.724490582e-10	3.176703075e-11	-3.222407433e-11
150710.566	20.850	-19.322	4.505847591e-10	3.009248907e-11	-3.047110311e-11
150763.683	32.403	-32.267	4.022565036e-10	2.348332476e-11	-2.387525511e-11
172566.483	1069.621	-10503.396	5.43251352e-10	8.42924355e-11	-7.68314862e-11
173666.007	28.937	-29.903	9.79626396e-10	5.67368508e-11	-5.49247797e-11
173725.313	31.128	-30.37	9.32097264e-10	7.35471345e-11	-5.88884709e-11
173788.418	32.109	-31.977	8.78078061e-10	9.42455682e-11	-6.44179515e-11
173854.040	32.945	-33.514	8.34370908e-10	8.65945584e-11	-6.0190977e-11
173923.644	33.713	-36.658	7.74314688e-10	8.01889158e-11	-5.57639439e-11
173991.115	32.497	-33.758	8.63741655e-10	8.50000788e-11	-6.03099399e-11
174054.178	28.628	-30.567	9.63823602e-10	9.79863066e-11	-6.85537356e-11
174110.276	26.892	-27.47	1.036901019e-09	1.030328838e-10	-7.28119119e-11
174163.329	28.703	-26.161	1.007562633e-09	1.111326972e-10	-7.58122113e-11
174218.024	25.744	-25.991	1.073792076e-09	1.135933407e-10	-7.83277719e-11
174272.412	30.255	-28.644	9.59916132e-10	1.089689055e-10	-7.32620679e-11
174334.460	26.526	-31.792	9.85063044e-10	1.1211396e-10	-7.50460767e-11
174391.659	31.058	-30.674	9.23977068e-10	9.25375353e-11	-6.51630273e-11
174452.821	32.802	-30.104	8.66502e-10	1.040668902e-10	-6.85564404e-11
174521.621	36.047	-35.997	7.80925992e-10	8.57867892e-11	-5.82060402e-11
174624.812	72.128	-67.145	7.41551832e-10	8.10860883e-11	-5.13078825e-11
174874.820	40.594	-35.778	7.27843326e-10	8.42624412e-11	-5.61436785e-11
174949.243	36.364	-33.829	8.00015118e-10	8.88015303e-11	-6.00772305e-11
175020.419	34.617	-34.811	8.06352561e-10	8.83168881e-11	-5.96883189e-11
175086.655	31.753	-31.619	8.86840647e-10	9.84810918e-11	-6.6602319e-11
175150.844	35.338	-32.435	8.29939383e-10	8.6534763e-11	-5.97618798e-11
175222.052	37.236	-35.87	7.5479376e-10	8.51565708e-11	-5.72419722e-11
175295.019	42.125	-35.731	7.07040033e-10	7.80991197e-11	-5.29239522e-11
175371.702	31.862	-34.558	8.13484056e-10	9.39183357e-11	-6.23655879e-11
175438.191	38.070	-34.627	7.48551951e-10	8.75095053e-11	-5.81495775e-11
175514.165	37.226	-37.904	7.27914327e-10	8.3781663e-11	-5.57780958e-11
175623.381	73.755	-71.991	7.09443441e-10	7.88325069e-11	-4.98519756e-11
187525.433	20.754	-23.347	5.42169915e-10	2.581971168e-11	-2.58614139e-11
187587.327	36.300	-41.141	5.83653336e-10	2.021568969e-11	-2.028101061e-11
190962.244	19.091	-16.562	4.746043974e-10	2.853309459e-11	-2.967977523e-11
191000.814	19.237	-19.479	4.537088514e-10	2.969808576e-11	-3.301982649e-11
191040.960	17.860	-20.909	4.483156251e-10	2.833123923e-11	-3.068288412e-11
191084.028	26.812	-25.208	4.785620511e-10	2.534072058e-11	-2.75262183e-11
191130.749	18.803	-19.909	4.482316314e-10	2.800750365e-11	-3.008466447e-11
191167.798	19.742	-18.246	4.550030016e-10	2.820181455e-11	-2.996920815e-11
191206.783	43.098	-19.242	4.768688463e-10	2.976837192e-11	-3.191252001e-11
191277.337	25.672	-27.456	4.89747993e-10	2.56099641e-11	-2.804624508e-11
191323.178	20.568	-20.169	4.19960772e-10	2.614006626e-11	-2.793263382e-11
191363.555	19.958	-19.809	4.339385505e-10	2.732504397e-11	-2.942182908e-11
191406.293	23.987	-22.781	4.807056534e-10	2.66095326e-11	-2.874993744e-11
191449.700	21.746	-19.419	4.222094268e-10	2.623809111e-11	-2.796436209e-11
191489.692	18.797	-18.246	4.639557447e-10	2.898976143e-11	-3.100057254e-11
191529.718	19.611	-21.229	4.264591506e-10	2.659744311e-11	-2.852398038e-11
191573.678	21.969	-24.349	3.794171724e-10	2.346395646e-11	-2.499835086e-11
191673.886	5054.180	-78.239	3.697774101e-10	1.857094911e-11	-2.050988982e-11
215987.966	15679.900	-13481.322	2.379822144e-10	1.333041843e-11	-1.312882872e-11
300041.938	59111.417	-56913.622	7.84883694e-11	6.94072932e-12	-6.94494108e-12
550250.279	11062.279	-127838.767	1.648843182e-10	1.020494475e-11	-1.061873085e-11
572875.116	61.041	-55.02	1.933779855e-10	1.133638674e-11	-1.135291017e-11
572998.258	64.633	-62.102	1.836205644e-10	1.082787468e-11	-1.083969852e-11
573150.159	99.424	-87.267	1.788552381e-10	8.8433436e-12	-8.85823932e-12
602332.888	34742.030	-17933.243	1.371160203e-10	1.414489167e-11	-1.416888711e-11
684331.207	22066.927	-35313.123	1.425553731e-10	1.487461773e-11	-1.461060993e-11
740904.659	28979.075	-23252.007	1.096464579e-10	1.098667542e-11	-1.13642655e-11
770498.147	10865.878	-614.414	1.232801472e-10	6.49510869e-12	-7.2537423e-12
813074.346	9796.187	-20121.047	1.339932804e-10	1.066369815e-11	-1.062781608e-11
887668.866	79166.160	-42575.992	1.444451106e-10	1.325942709e-11	-1.291949652e-11
993317.337	9213.054	-20676.698	1.89296877e-10	9.93079395e-12	-9.96427551e-12
1032391.081	15458.688	-7654.183	1.560625164e-10	1.103134326e-11	-1.105365786e-11
1082465.295	12772.869	-17287.819	2.044808514e-10	1.086040473e-11	-1.074637809e-11
1150647.183	70716.669	-39112.339	9.83748318e-11	8.86361028e-12	-8.86785585e-12
1243016.462	7395.617	-10083.63	1.323212793e-10	1.165128342e-11	-1.165766868e-11
1250465.032	51.562	-52.953	1.421197071e-10	8.56206855e-12	-8.56218447e-12
1250576.097	52.654	-59.504	1.33217196e-10	7.94575572e-12	-7.94585715e-12
1250677.192	51.317	-48.44	1.505741391e-10	8.92755948e-12	-8.9276754e-12
1250792.217	61.694	-63.709	1.187238633e-10	7.10965374e-12	-7.10974068e-12
1250919.373	64.164	-65.461	1.146452664e-10	6.87916614e-12	-6.87925308e-12
1251050.959	66.141	-67.422	1.123629948e-10	6.6686361e-12	-6.66872304e-12
1251179.140	61.261	-62.041	1.21610706e-10	7.22466087e-12	-7.22475264e-12
1251307.806	70.567	-67.404	1.079121981e-10	6.46220673e-12	-6.46228884e-12
1251445.776	63.412	-67.403	1.138132023e-10	6.81558402e-12	-6.81567096e-12
1251565.314	59.593	-56.127	1.304946699e-10	7.69120506e-12	-7.69130649e-12
1251732.568	116.324	-107.66	1.314509133e-10	5.55482844e-12	-5.55496851e-12
1256571.580	61.583	-59.638	1.238970831e-10	7.3750236e-12	-7.37507673e-12
1256697.719	63.331	-64.556	1.155115752e-10	6.96589845e-12	-6.96594675e-12
1256819.263	55.476	-58.213	1.315075692e-10	7.84364952e-12	-7.84370265e-12
1256933.704	52.335	-58.965	1.343895336e-10	7.9916214e-12	-7.99167936e-12
1257037.878	50.787	-51.839	1.451089941e-10	8.67218772e-12	-8.67224568e-12
1257138.297	56.153	-49.633	1.421438571e-10	8.40254331e-12	-8.40260127e-12
1257252.726	53.742	-58.276	1.351842618e-10	7.92826146e-12	-7.92831942e-12
1257353.270	51.665	-46.803	1.532779248e-10	9.05174361e-12	-9.0518064e-12
1257505.572	103.731	-100.637	1.47167685e-10	6.14483226e-12	-6.1449192e-12
1262487.808	86.103	-81.383	1.237980681e-10	1.150323909e-11	-1.003807308e-11
1262665.556	86.896	-91.644	1.278030075e-10	1.161098673e-11	-9.08229819e-12
1262843.884	91.999	-91.432	1.237369686e-10	1.136355066e-11	-8.83008525e-12
